STATE_ABBREV,source_fips,target_fips,weight,source_name,target_name
IN,18035,18031,1.1666666666666667,Delaware County,Decatur County
IN,18037,18031,1.1666666666666667,Dubois County,Decatur County
IN,18041,18031,1.1666666666666667,Fayette County,Decatur County
IN,18043,18031,1.1666666666666667,Floyd County,Decatur County
IN,18045,18031,1.1666666666666667,Fountain County,Decatur County
IN,18053,18031,1.1666666666666667,Grant County,Decatur County
IN,18065,18031,1.1666666666666667,Henry County,Decatur County
IN,18067,18031,1.1666666666666667,Howard County,Decatur County
IN,18071,18031,1.1666666666666667,Jackson County,Decatur County
IN,18073,18031,1.1666666666666667,Jasper County,Decatur County
IN,18077,18031,1.1666666666666667,Jefferson County,Decatur County
IN,18079,18031,1.1666666666666667,Jennings County,Decatur County
IN,18083,18031,1.1666666666666667,Knox County,Decatur County
IN,18093,18031,1.1666666666666667,Lawrence County,Decatur County
IN,18095,18031,1.1666666666666667,Madison County,Decatur County
IN,18107,18031,1.1666666666666667,Montgomery County,Decatur County
IN,18109,18031,1.1666666666666667,Morgan County,Decatur County
IN,18117,18031,1.1666666666666667,Orange County,Decatur County
IN,18143,18031,1.1666666666666667,Scott County,Decatur County
IN,18149,18031,1.1666666666666667,Starke County,Decatur County
IN,18163,18031,1.1666666666666667,Vanderburgh County,Decatur County
IN,18167,18031,1.1666666666666667,Vigo County,Decatur County
IN,18177,18031,1.1666666666666667,Wayne County,Decatur County
IN,18005,18009,1.0,Bartholomew County,Blackford County
IN,18005,18123,1.0,Bartholomew County,Perry County
IN,18005,18165,1.0,Bartholomew County,Vermillion County
IN,18019,18009,1.0,Clark County,Blackford County
IN,18019,18123,1.0,Clark County,Perry County
IN,18019,18165,1.0,Clark County,Vermillion County
IN,18021,18009,1.0,Clay County,Blackford County
IN,18021,18123,1.0,Clay County,Perry County
IN,18021,18165,1.0,Clay County,Vermillion County
IN,18027,18009,1.0,Daviess County,Blackford County
IN,18027,18031,1.0,Daviess County,Decatur County
IN,18027,18123,1.0,Daviess County,Perry County
IN,18027,18165,1.0,Daviess County,Vermillion County
IN,18029,18009,1.0,Dearborn County,Blackford County
IN,18029,18123,1.0,Dearborn County,Perry County
IN,18029,18165,1.0,Dearborn County,Vermillion County
IN,18035,18009,1.0,Delaware County,Blackford County
IN,18035,18123,1.0,Delaware County,Perry County
IN,18035,18165,1.0,Delaware County,Vermillion County
IN,18037,18009,1.0,Dubois County,Blackford County
IN,18037,18123,1.0,Dubois County,Perry County
IN,18037,18165,1.0,Dubois County,Vermillion County
IN,18041,18009,1.0,Fayette County,Blackford County
IN,18041,18123,1.0,Fayette County,Perry County
IN,18041,18165,1.0,Fayette County,Vermillion County
IN,18043,18009,1.0,Floyd County,Blackford County
IN,18043,18123,1.0,Floyd County,Perry County
IN,18043,18165,1.0,Floyd County,Vermillion County
IN,18045,18009,1.0,Fountain County,Blackford County
IN,18045,18123,1.0,Fountain County,Perry County
IN,18045,18165,1.0,Fountain County,Vermillion County
IN,18053,18009,1.0,Grant County,Blackford County
IN,18053,18123,1.0,Grant County,Perry County
IN,18053,18165,1.0,Grant County,Vermillion County
IN,18065,18009,1.0,Henry County,Blackford County
IN,18065,18123,1.0,Henry County,Perry County
IN,18065,18165,1.0,Henry County,Vermillion County
IN,18067,18009,1.0,Howard County,Blackford County
IN,18067,18123,1.0,Howard County,Perry County
IN,18067,18165,1.0,Howard County,Vermillion County
IN,18071,18009,1.0,Jackson County,Blackford County
IN,18071,18123,1.0,Jackson County,Perry County
IN,18071,18165,1.0,Jackson County,Vermillion County
IN,18073,18009,1.0,Jasper County,Blackford County
IN,18073,18123,1.0,Jasper County,Perry County
IN,18073,18165,1.0,Jasper County,Vermillion County
IN,18077,18009,1.0,Jefferson County,Blackford County
IN,18077,18123,1.0,Jefferson County,Perry County
IN,18077,18165,1.0,Jefferson County,Vermillion County
IN,18079,18009,1.0,Jennings County,Blackford County
IN,18079,18123,1.0,Jennings County,Perry County
IN,18079,18165,1.0,Jennings County,Vermillion County
IN,18083,18009,1.0,Knox County,Blackford County
IN,18083,18123,1.0,Knox County,Perry County
IN,18083,18165,1.0,Knox County,Vermillion County
IN,18093,18009,1.0,Lawrence County,Blackford County
IN,18093,18123,1.0,Lawrence County,Perry County
IN,18093,18165,1.0,Lawrence County,Vermillion County
IN,18095,18009,1.0,Madison County,Blackford County
IN,18095,18123,1.0,Madison County,Perry County
IN,18095,18165,1.0,Madison County,Vermillion County
IN,18107,18009,1.0,Montgomery County,Blackford County
IN,18107,18123,1.0,Montgomery County,Perry County
IN,18107,18165,1.0,Montgomery County,Vermillion County
IN,18109,18009,1.0,Morgan County,Blackford County
IN,18109,18123,1.0,Morgan County,Perry County
IN,18109,18165,1.0,Morgan County,Vermillion County
IN,18117,18009,1.0,Orange County,Blackford County
IN,18117,18123,1.0,Orange County,Perry County
IN,18117,18165,1.0,Orange County,Vermillion County
IN,18143,18009,1.0,Scott County,Blackford County
IN,18143,18123,1.0,Scott County,Perry County
IN,18143,18165,1.0,Scott County,Vermillion County
IN,18149,18009,1.0,Starke County,Blackford County
IN,18149,18123,1.0,Starke County,Perry County
IN,18149,18165,1.0,Starke County,Vermillion County
IN,18163,18009,1.0,Vanderburgh County,Blackford County
IN,18163,18123,1.0,Vanderburgh County,Perry County
IN,18163,18165,1.0,Vanderburgh County,Vermillion County
IN,18167,18009,1.0,Vigo County,Blackford County
IN,18167,18123,1.0,Vigo County,Perry County
IN,18167,18165,1.0,Vigo County,Vermillion County
IN,18177,18009,1.0,Wayne County,Blackford County
IN,18177,18123,1.0,Wayne County,Perry County
IN,18177,18165,1.0,Wayne County,Vermillion County
IN,18009,18049,1.0,Blackford County,Fulton County
IN,18009,18175,1.0,Blackford County,Washington County
IN,18009,18183,1.0,Blackford County,Whitley County
IN,18031,18049,1.0,Decatur County,Fulton County
IN,18031,18075,1.0,Decatur County,Jay County
IN,18031,18175,1.0,Decatur County,Washington County
IN,18031,18183,1.0,Decatur County,Whitley County
IN,18101,18049,1.0,Martin County,Fulton County
IN,18101,18175,1.0,Martin County,Washington County
IN,18101,18183,1.0,Martin County,Whitley County
IN,18123,18049,1.0,Perry County,Fulton County
IN,18123,18175,1.0,Perry County,Washington County
IN,18123,18183,1.0,Perry County,Whitley County
IN,18165,18049,1.0,Vermillion County,Fulton County
IN,18165,18175,1.0,Vermillion County,Washington County
IN,18165,18183,1.0,Vermillion County,Whitley County
IN,18049,18091,1.0,Fulton County,La Porte County
IN,18049,18101,1.0,Fulton County,Martin County
IN,18049,18137,1.0,Fulton County,Ripley County
IN,18049,18151,1.0,Fulton County,Steuben County
IN,18075,18091,1.0,Jay County,La Porte County
IN,18075,18101,1.0,Jay County,Martin County
IN,18075,18137,1.0,Jay County,Ripley County
IN,18075,18151,1.0,Jay County,Steuben County
IN,18175,18091,1.0,Washington County,La Porte County
IN,18175,18101,1.0,Washington County,Martin County
IN,18175,18137,1.0,Washington County,Ripley County
IN,18175,18151,1.0,Washington County,Steuben County
IN,18183,18091,1.0,Whitley County,La Porte County
IN,18183,18101,1.0,Whitley County,Martin County
IN,18183,18137,1.0,Whitley County,Ripley County
IN,18183,18151,1.0,Whitley County,Steuben County
IN,18091,18075,1.0,La Porte County,Jay County
IN,18091,18081,1.0,La Porte County,Johnson County
IN,18091,18125,1.0,La Porte County,Pike County
IN,18091,18145,1.0,La Porte County,Shelby County
IN,18091,18169,1.0,La Porte County,Wabash County
IN,18137,18075,1.0,Ripley County,Jay County
IN,18137,18081,1.0,Ripley County,Johnson County
IN,18137,18125,1.0,Ripley County,Pike County
IN,18137,18145,1.0,Ripley County,Shelby County
IN,18137,18169,1.0,Ripley County,Wabash County
IN,18139,18075,1.0,Rush County,Jay County
IN,18139,18081,1.0,Rush County,Johnson County
IN,18139,18125,1.0,Rush County,Pike County
IN,18139,18145,1.0,Rush County,Shelby County
IN,18139,18169,1.0,Rush County,Wabash County
IN,18151,18055,1.0,Steuben County,Greene County
IN,18151,18075,1.0,Steuben County,Jay County
IN,18151,18081,1.0,Steuben County,Johnson County
IN,18151,18125,1.0,Steuben County,Pike County
IN,18151,18145,1.0,Steuben County,Shelby County
IN,18151,18169,1.0,Steuben County,Wabash County
IN,18055,18153,1.0,Greene County,Sullivan County
IN,18081,18153,1.0,Johnson County,Sullivan County
IN,18125,18153,1.0,Pike County,Sullivan County
IN,18145,18153,1.0,Shelby County,Sullivan County
IN,18169,18153,1.0,Wabash County,Sullivan County
IN,18153,18023,1.0,Sullivan County,Clinton County
IN,18153,18027,1.0,Sullivan County,Daviess County
IN,18153,18031,1.0,Sullivan County,Decatur County
IN,18153,18061,1.0,Sullivan County,Harrison County
IN,18153,18069,1.0,Sullivan County,Huntington County
IN,18153,18135,1.0,Sullivan County,Randolph County
IN,18153,18139,1.0,Sullivan County,Rush County
IN,18023,18051,1.0,Clinton County,Gibson County
IN,18023,18055,1.0,Clinton County,Greene County
IN,18061,18051,1.0,Harrison County,Gibson County
IN,18061,18055,1.0,Harrison County,Greene County
IN,18069,18051,1.0,Huntington County,Gibson County
IN,18069,18055,1.0,Huntington County,Greene County
IN,18135,18051,1.0,Randolph County,Gibson County
IN,18135,18055,1.0,Randolph County,Greene County
IN,18005,18075,0.75,Bartholomew County,Jay County
IN,18019,18075,0.75,Clark County,Jay County
IN,18021,18075,0.75,Clay County,Jay County
IN,18027,18075,0.75,Daviess County,Jay County
IN,18029,18075,0.75,Dearborn County,Jay County
IN,18035,18075,0.75,Delaware County,Jay County
IN,18037,18075,0.75,Dubois County,Jay County
IN,18041,18075,0.75,Fayette County,Jay County
IN,18043,18075,0.75,Floyd County,Jay County
IN,18045,18075,0.75,Fountain County,Jay County
IN,18053,18075,0.75,Grant County,Jay County
IN,18065,18075,0.75,Henry County,Jay County
IN,18067,18075,0.75,Howard County,Jay County
IN,18071,18075,0.75,Jackson County,Jay County
IN,18073,18075,0.75,Jasper County,Jay County
IN,18077,18075,0.75,Jefferson County,Jay County
IN,18079,18075,0.75,Jennings County,Jay County
IN,18083,18075,0.75,Knox County,Jay County
IN,18093,18075,0.75,Lawrence County,Jay County
IN,18095,18075,0.75,Madison County,Jay County
IN,18107,18075,0.75,Montgomery County,Jay County
IN,18109,18075,0.75,Morgan County,Jay County
IN,18117,18075,0.75,Orange County,Jay County
IN,18143,18075,0.75,Scott County,Jay County
IN,18149,18075,0.75,Starke County,Jay County
IN,18163,18075,0.75,Vanderburgh County,Jay County
IN,18167,18075,0.75,Vigo County,Jay County
IN,18177,18075,0.75,Wayne County,Jay County
IN,18009,18139,0.7,Blackford County,Rush County
IN,18123,18139,0.7,Perry County,Rush County
IN,18165,18139,0.7,Vermillion County,Rush County
IN,18049,18055,0.7,Fulton County,Greene County
IN,18175,18055,0.7,Washington County,Greene County
IN,18183,18055,0.7,Whitley County,Greene County
IN,18123,18137,0.6111111111111112,Perry County,Ripley County
IN,18005,18049,0.5,Bartholomew County,Fulton County
IN,18005,18175,0.5,Bartholomew County,Washington County
IN,18005,18183,0.5,Bartholomew County,Whitley County
IN,18019,18049,0.5,Clark County,Fulton County
IN,18019,18175,0.5,Clark County,Washington County
IN,18019,18183,0.5,Clark County,Whitley County
IN,18021,18049,0.5,Clay County,Fulton County
IN,18021,18175,0.5,Clay County,Washington County
IN,18021,18183,0.5,Clay County,Whitley County
IN,18027,18049,0.5,Daviess County,Fulton County
IN,18027,18175,0.5,Daviess County,Washington County
IN,18027,18183,0.5,Daviess County,Whitley County
IN,18029,18049,0.5,Dearborn County,Fulton County
IN,18029,18175,0.5,Dearborn County,Washington County
IN,18029,18183,0.5,Dearborn County,Whitley County
IN,18035,18049,0.5,Delaware County,Fulton County
IN,18035,18175,0.5,Delaware County,Washington County
IN,18035,18183,0.5,Delaware County,Whitley County
IN,18037,18049,0.5,Dubois County,Fulton County
IN,18037,18175,0.5,Dubois County,Washington County
IN,18037,18183,0.5,Dubois County,Whitley County
IN,18041,18049,0.5,Fayette County,Fulton County
IN,18041,18175,0.5,Fayette County,Washington County
IN,18041,18183,0.5,Fayette County,Whitley County
IN,18043,18049,0.5,Floyd County,Fulton County
IN,18043,18175,0.5,Floyd County,Washington County
IN,18043,18183,0.5,Floyd County,Whitley County
IN,18045,18049,0.5,Fountain County,Fulton County
IN,18045,18175,0.5,Fountain County,Washington County
IN,18045,18183,0.5,Fountain County,Whitley County
IN,18053,18049,0.5,Grant County,Fulton County
IN,18053,18175,0.5,Grant County,Washington County
IN,18053,18183,0.5,Grant County,Whitley County
IN,18065,18049,0.5,Henry County,Fulton County
IN,18065,18175,0.5,Henry County,Washington County
IN,18065,18183,0.5,Henry County,Whitley County
IN,18067,18049,0.5,Howard County,Fulton County
IN,18067,18175,0.5,Howard County,Washington County
IN,18067,18183,0.5,Howard County,Whitley County
IN,18071,18049,0.5,Jackson County,Fulton County
IN,18071,18175,0.5,Jackson County,Washington County
IN,18071,18183,0.5,Jackson County,Whitley County
IN,18073,18049,0.5,Jasper County,Fulton County
IN,18073,18175,0.5,Jasper County,Washington County
IN,18073,18183,0.5,Jasper County,Whitley County
IN,18077,18049,0.5,Jefferson County,Fulton County
IN,18077,18175,0.5,Jefferson County,Washington County
IN,18077,18183,0.5,Jefferson County,Whitley County
IN,18079,18049,0.5,Jennings County,Fulton County
IN,18079,18175,0.5,Jennings County,Washington County
IN,18079,18183,0.5,Jennings County,Whitley County
IN,18083,18049,0.5,Knox County,Fulton County
IN,18083,18175,0.5,Knox County,Washington County
IN,18083,18183,0.5,Knox County,Whitley County
IN,18093,18049,0.5,Lawrence County,Fulton County
IN,18093,18175,0.5,Lawrence County,Washington County
IN,18093,18183,0.5,Lawrence County,Whitley County
IN,18095,18049,0.5,Madison County,Fulton County
IN,18095,18175,0.5,Madison County,Washington County
IN,18095,18183,0.5,Madison County,Whitley County
IN,18107,18049,0.5,Montgomery County,Fulton County
IN,18107,18175,0.5,Montgomery County,Washington County
IN,18107,18183,0.5,Montgomery County,Whitley County
IN,18109,18049,0.5,Morgan County,Fulton County
IN,18109,18175,0.5,Morgan County,Washington County
IN,18109,18183,0.5,Morgan County,Whitley County
IN,18117,18049,0.5,Orange County,Fulton County
IN,18117,18175,0.5,Orange County,Washington County
IN,18117,18183,0.5,Orange County,Whitley County
IN,18143,18049,0.5,Scott County,Fulton County
IN,18143,18175,0.5,Scott County,Washington County
IN,18143,18183,0.5,Scott County,Whitley County
IN,18149,18049,0.5,Starke County,Fulton County
IN,18149,18175,0.5,Starke County,Washington County
IN,18149,18183,0.5,Starke County,Whitley County
IN,18163,18049,0.5,Vanderburgh County,Fulton County
IN,18163,18175,0.5,Vanderburgh County,Washington County
IN,18163,18183,0.5,Vanderburgh County,Whitley County
IN,18167,18049,0.5,Vigo County,Fulton County
IN,18167,18175,0.5,Vigo County,Washington County
IN,18167,18183,0.5,Vigo County,Whitley County
IN,18177,18049,0.5,Wayne County,Fulton County
IN,18177,18175,0.5,Wayne County,Washington County
IN,18177,18183,0.5,Wayne County,Whitley County
IN,18005,18139,0.5,Bartholomew County,Rush County
IN,18009,18091,0.5,Blackford County,La Porte County
IN,18009,18101,0.5,Blackford County,Martin County
IN,18009,18137,0.5,Blackford County,Ripley County
IN,18009,18151,0.5,Blackford County,Steuben County
IN,18019,18139,0.5,Clark County,Rush County
IN,18021,18139,0.5,Clay County,Rush County
IN,18029,18139,0.5,Dearborn County,Rush County
IN,18035,18139,0.5,Delaware County,Rush County
IN,18037,18139,0.5,Dubois County,Rush County
IN,18041,18139,0.5,Fayette County,Rush County
IN,18043,18139,0.5,Floyd County,Rush County
IN,18045,18139,0.5,Fountain County,Rush County
IN,18053,18139,0.5,Grant County,Rush County
IN,18065,18139,0.5,Henry County,Rush County
IN,18067,18139,0.5,Howard County,Rush County
IN,18071,18139,0.5,Jackson County,Rush County
IN,18073,18139,0.5,Jasper County,Rush County
IN,18077,18139,0.5,Jefferson County,Rush County
IN,18079,18139,0.5,Jennings County,Rush County
IN,18083,18139,0.5,Knox County,Rush County
IN,18093,18139,0.5,Lawrence County,Rush County
